,datasetName,title,website,topics,downloadKey,downloadStatus
4003,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002891-250123221155621,SUCCEEDED
4004,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0015093-250127130748423,SUCCEEDED
4005,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003491-250123221155621,SUCCEEDED
4006,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002631-250123221155621,SUCCEEDED
4007,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003494-250123221155621,SUCCEEDED
4008,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0015090-250127130748423,SUCCEEDED
4009,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001455-250123221155621,SUCCEEDED
4010,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002691-250123221155621,SUCCEEDED
4011,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000151-250127130748423,SUCCEEDED
4012,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000286-250127130748423,SUCCEEDED
4013,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001458-250123221155621,SUCCEEDED
4014,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003467-250123221155621,SUCCEEDED
4015,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003798-250123221155621,SUCCEEDED
4016,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003795-250123221155621,SUCCEEDED
4017,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001461-250123221155621,SUCCEEDED
4018,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001363-250127130748423,SUCCEEDED
4019,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001366-250127130748423,SUCCEEDED
4020,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001369-250127130748423,SUCCEEDED
4021,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001381-250127130748423,SUCCEEDED
4022,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002378-250123221155621,SUCCEEDED
4023,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002694-250123221155621,SUCCEEDED
4024,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001378-250127130748423,SUCCEEDED
4025,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002372-250123221155621,SUCCEEDED
4026,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002942-250123221155621,SUCCEEDED
4027,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001500-250123221155621,SUCCEEDED
4028,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004299-250123221155621,SUCCEEDED
4029,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004713-250123221155621,SUCCEEDED
4030,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002688-250123221155621,SUCCEEDED
4031,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003461-250123221155621,SUCCEEDED
4032,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000157-250127130748423,SUCCEEDED
4033,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0015130-250127130748423,SUCCEEDED
4034,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004293-250123221155621,SUCCEEDED
4035,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003117-250123221155621,SUCCEEDED
4036,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001853-250123221155621,SUCCEEDED
4037,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001856-250123221155621,SUCCEEDED
4038,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001850-250123221155621,SUCCEEDED
4039,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001859-250123221155621,SUCCEEDED
4040,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001485-250123221155621,SUCCEEDED
4041,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001711-250123221155621,SUCCEEDED
4042,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001482-250123221155621,SUCCEEDED
4043,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002649-250123221155621,SUCCEEDED
4044,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001714-250123221155621,SUCCEEDED
4045,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001717-250123221155621,SUCCEEDED
4046,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000787-250127130748423,SUCCEEDED
4047,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002013-250123221155621,SUCCEEDED
4048,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002028-250123221155621,SUCCEEDED
4049,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004592-250123221155621,SUCCEEDED
4050,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001705-250123221155621,SUCCEEDED
4051,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002010-250123221155621,SUCCEEDED
4052,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000775-250127130748423,SUCCEEDED
4053,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001243-250127130748423,SUCCEEDED
4054,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002634-250123221155621,SUCCEEDED
4055,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000778-250127130748423,SUCCEEDED
4056,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000317-250127130748423,SUCCEEDED
4057,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001557-250123221155621,SUCCEEDED
4058,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001551-250123221155621,SUCCEEDED
4059,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004752-250123221155621,SUCCEEDED
4060,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001252-250127130748423,SUCCEEDED
4061,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000784-250127130748423,SUCCEEDED
4062,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002586-250123221155621,SUCCEEDED
4063,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003663-250123221155621,SUCCEEDED
4064,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003666-250123221155621,SUCCEEDED
4065,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001889-250123221155621,SUCCEEDED
4066,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002930-250123221155621,SUCCEEDED
4067,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001285-250127130748423,SUCCEEDED
4068,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002957-250123221155621,SUCCEEDED
4069,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002218-250123221155621,SUCCEEDED
4070,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001288-250127130748423,SUCCEEDED
4071,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004218-250123221155621,SUCCEEDED
4072,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001886-250123221155621,SUCCEEDED
4073,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002212-250123221155621,SUCCEEDED
4074,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001865-250123221155621,SUCCEEDED
4075,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004215-250123221155621,SUCCEEDED
4076,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002215-250123221155621,SUCCEEDED
4077,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002031-250123221155621,SUCCEEDED
4078,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003147-250123221155621,SUCCEEDED
4079,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004266-250123221155621,SUCCEEDED
4080,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001868-250123221155621,SUCCEEDED
4081,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003331-250123221155621,SUCCEEDED
4082,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001841-250123221155621,SUCCEEDED
4083,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001844-250123221155621,SUCCEEDED
4084,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003126-250123221155621,SUCCEEDED
4085,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000763-250127130748423,SUCCEEDED
4086,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004284-250123221155621,SUCCEEDED
4087,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003120-250123221155621,SUCCEEDED
4088,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001847-250123221155621,SUCCEEDED
4089,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002984-250123221155621,SUCCEEDED
4090,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002242-250123221155621,SUCCEEDED
4091,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002091-250123221155621,SUCCEEDED
4092,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002972-250123221155621,SUCCEEDED
4093,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003313-250123221155621,SUCCEEDED
4094,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002097-250123221155621,SUCCEEDED
4095,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003310-250123221155621,SUCCEEDED
4096,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002094-250123221155621,SUCCEEDED
4097,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003316-250123221155621,SUCCEEDED
4098,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003337-250123221155621,SUCCEEDED
4099,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002993-250123221155621,SUCCEEDED
4100,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002981-250123221155621,SUCCEEDED
4101,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004269-250123221155621,SUCCEEDED
4102,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002085-250123221155621,SUCCEEDED
4103,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002987-250123221155621,SUCCEEDED
4104,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003325-250123221155621,SUCCEEDED
4105,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001880-250123221155621,SUCCEEDED
4106,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003159-250123221155621,SUCCEEDED
4107,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003319-250123221155621,SUCCEEDED
4108,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002951-250123221155621,SUCCEEDED
4109,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002975-250123221155621,SUCCEEDED
4110,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002978-250123221155621,SUCCEEDED
4111,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002221-250123221155621,SUCCEEDED
4112,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002954-250123221155621,SUCCEEDED
4113,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001898-250123221155621,SUCCEEDED
4114,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001892-250123221155621,SUCCEEDED
4115,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002966-250123221155621,SUCCEEDED
4116,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002960-250123221155621,SUCCEEDED
4117,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001926-250123221155621,SUCCEEDED
4118,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003340-250123221155621,SUCCEEDED
4119,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000247-250127130748423,SUCCEEDED
4120,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002636-250123221155621,SUCCEEDED
4121,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001732-250123221155621,SUCCEEDED
4122,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001433-250127130748423,SUCCEEDED
4123,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000785-250127130748423,SUCCEEDED
4124,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001541-250123221155621,SUCCEEDED
4125,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0004729-250123221155621,SUCCEEDED
4126,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001797-250123221155621,SUCCEEDED
4127,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001547-250123221155621,SUCCEEDED
4128,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000970-250127130748423,SUCCEEDED
4129,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001897-250123221155621,SUCCEEDED
4130,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0000920-250127130748423,SUCCEEDED
4131,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001835-250123221155621,SUCCEEDED
4132,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0002498-250123221155621,SUCCEEDED
4133,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0001888-250123221155621,SUCCEEDED
4134,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003155-250123221155621,SUCCEEDED
4135,INSDC Environment Sample Sequences,GenDivRange: A global dataset of geo-referenced population genetic diversity across species ranges,['https://doi.org/10.1038/s41597-025-05303-2'],['DATA_PAPER'],0003684-250123221155621,SUCCEEDED
